gender,age,country,sim_spent,day
M,34,Spain,10.46,thursday
M,34,Peru,6.18,tuesday
M,27,Spain,14.49,friday
F,34,Mexico,11.61,thursday
M,28,Mexico,9.86,thursday
F,36,Colombia,7.98,tuesday
F,27,Mexico,11.22,wednesday
F,31,Spain,9.86,thursday
F,26,Mexico,9.17,monday
M,33,Colombia,11.26,friday
F,26,Mexico,9.68,monday
M,29,Mexico,13.75,thursday
M,33,Mexico,10.57,wednesday
F,32,Spain,7.07,friday
F,33,Peru,11.69,thursday
M,30,Spain,10.36,friday
F,26,Colombia,12.43,monday
F,27,Peru,10.41,thursday
F,34,Mexico,8.76,wednesday
M,34,Peru,10.54,monday
M,29,Peru,12.7,thursday
M,36,Mexico,10.1,monday
M,27,Colombia,7.88,friday
M,33,Colombia,8.7,tuesday
F,36,Spain,12.62,thursday
M,25,Colombia,10.97,friday
M,25,Colombia,14.97,tuesday
F,26,Spain,6.52,thursday
F,32,Spain,11.39,monday
M,37,Mexico,8.64,wednesday
F,28,Peru,7.04,thursday
F,33,Mexico,10.26,thursday
F,23,Spain,8.48,monday
M,36,Spain,10.5,thursday
F,34,Mexico,10.3,monday
M,31,Mexico,11.36,friday
M,30,Spain,10.47,friday
M,30,Peru,11.38,friday
M,33,Mexico,11.18,wednesday
F,34,Spain,10.11,friday
F,25,Peru,11.4,monday
F,27,Mexico,13.02,thursday
M,33,Peru,12.46,friday
F,28,Colombia,9.75,friday
M,34,Spain,10.86,tuesday
F,27,Mexico,8.92,friday
M,33,Mexico,6.76,thursday
M,29,Spain,9.8,monday
M,28,Colombia,12.25,monday
F,28,Mexico,10.32,tuesday
F,27,Colombia,10.72,friday
F,29,Spain,7.47,wednesday
F,30,Mexico,11.53,friday
M,30,Spain,7.35,wednesday
F,31,Mexico,8.88,thursday
F,33,Mexico,8.49,wednesday
M,30,Spain,10.87,monday
F,30,Colombia,14.15,wednesday
M,30,Mexico,9.88,thursday
F,29,Colombia,12.98,monday
M,33,Spain,9.64,friday
M,33,Colombia,9.68,thursday
F,30,Colombia,11.25,wednesday
F,29,Peru,10.15,wednesday
F,23,Peru,8.08,friday
M,30,Spain,10.89,thursday
F,28,Peru,12.01,tuesday
M,27,Mexico,11.22,tuesday
M,27,Colombia,10.81,tuesday
F,34,Mexico,9.83,wednesday
M,33,Mexico,11.85,thursday
M,26,Mexico,5.31,tuesday
F,26,Colombia,10.53,thursday
M,26,Spain,9.42,wednesday
M,30,Spain,8.93,thursday
M,30,Peru,11.26,monday
M,30,Mexico,10.76,tuesday
F,26,Peru,9.09,monday
F,31,Colombia,8.88,thursday
F,36,Spain,9.08,thursday
F,28,Mexico,9.41,monday
F,38,Peru,10.69,monday
F,31,Spain,9.57,friday
F,28,Colombia,10.09,tuesday
F,25,Spain,12.61,tuesday
M,32,Mexico,9.29,tuesday
F,27,Peru,9.34,friday
F,28,Spain,11.69,wednesday
F,29,Mexico,11.47,wednesday
M,24,Peru,12.69,thursday
M,33,Peru,6.41,monday
M,29,Colombia,8.32,friday
F,30,Mexico,7.29,friday
F,29,Colombia,8.22,monday
M,30,Peru,10.8,thursday
F,31,Colombia,9.45,tuesday
M,33,Peru,10.71,friday
F,34,Spain,7.71,tuesday
M,35,Peru,9.68,friday
F,31,Mexico,11.87,monday
M,37,Spain,13.95,tuesday
M,29,Spain,13.18,thursday
F,30,Colombia,11.8,monday
M,27,Spain,9.06,thursday
M,24,Mexico,7.37,thursday
F,35,Mexico,8.17,tuesday
F,28,Spain,8.3,thursday
F,31,Colombia,8.57,thursday
M,22,Peru,10.84,tuesday
M,30,Mexico,13.74,monday
M,33,Mexico,12.64,thursday
F,30,Peru,10.49,thursday
M,37,Peru,12.99,wednesday
M,34,Spain,8.67,monday
F,33,Spain,6.19,friday
F,29,Colombia,12.59,thursday
M,30,Colombia,12.53,tuesday
M,29,Peru,10.56,wednesday
M,39,Colombia,10.6,friday
F,35,Peru,10.46,wednesday
M,28,Colombia,13.55,friday
F,28,Mexico,8.72,friday
M,38,Colombia,12.34,monday
F,32,Spain,11.12,friday
M,32,Spain,6.65,thursday
M,33,Mexico,10.59,tuesday
M,30,Peru,11.94,wednesday
M,25,Spain,7.59,friday
F,28,Colombia,13.8,friday
F,29,Peru,8.23,wednesday
M,30,Colombia,11.44,tuesday
M,26,Colombia,11.83,monday
F,29,Colombia,10.3,tuesday
F,30,Peru,6.55,wednesday
F,34,Mexico,12.15,wednesday
F,31,Mexico,9.28,thursday
F,28,Peru,6.22,wednesday
F,30,Peru,8.73,thursday
M,32,Mexico,8.87,tuesday
F,28,Colombia,8.11,tuesday
M,30,Mexico,12.0,tuesday
M,24,Mexico,9.32,tuesday
M,31,Spain,13.62,wednesday
M,32,Spain,9.94,friday
M,31,Spain,11.08,thursday
F,28,Mexico,13.08,monday
F,23,Colombia,11.9,thursday
F,26,Spain,10.16,thursday
F,24,Mexico,5.97,tuesday
M,31,Mexico,12.01,monday
M,33,Peru,9.95,monday
F,23,Mexico,10.04,tuesday
F,28,Mexico,10.69,wednesday
M,35,Spain,12.09,friday
M,37,Mexico,13.45,wednesday
M,30,Colombia,5.48,wednesday
F,38,Spain,7.59,wednesday
M,28,Mexico,9.21,monday
M,37,Mexico,6.38,friday
F,32,Mexico,11.35,thursday
M,32,Mexico,9.26,friday
F,37,Colombia,7.65,wednesday
M,32,Peru,6.85,monday
M,35,Spain,11.94,friday
M,35,Spain,8.58,monday
M,29,Mexico,12.58,friday
M,27,Colombia,7.27,wednesday
M,28,Colombia,12.18,monday
M,26,Mexico,9.06,wednesday
F,32,Spain,11.52,monday
F,32,Peru,8.52,monday
M,36,Peru,7.2,wednesday
F,31,Peru,9.42,tuesday
F,32,Peru,8.18,monday
F,22,Peru,12.13,thursday
F,24,Mexico,9.5,monday
M,32,Mexico,11.88,wednesday
M,33,Mexico,10.26,thursday
F,33,Spain,9.58,friday
M,31,Spain,7.14,friday
F,28,Colombia,8.06,friday
F,29,Peru,11.55,tuesday
F,24,Peru,9.66,wednesday
M,28,Colombia,10.35,friday
F,27,Colombia,7.23,tuesday
M,28,Peru,7.95,monday
M,30,Mexico,14.37,thursday
F,36,Mexico,10.26,tuesday
F,30,Spain,13.12,tuesday
F,30,Spain,11.78,thursday
M,30,Spain,9.36,thursday
M,32,Peru,11.4,friday
M,34,Mexico,11.82,wednesday
M,33,Mexico,6.46,tuesday
M,30,Colombia,10.14,monday
M,29,Spain,9.97,thursday
F,37,Colombia,11.99,tuesday
M,31,Colombia,9.18,wednesday
F,30,Spain,9.39,friday
M,32,Mexico,10.56,friday
F,31,Peru,10.65,wednesday
M,36,Colombia,8.84,wednesday
F,29,Colombia,7.4,thursday
M,34,Spain,8.69,monday
M,31,Mexico,9.63,friday
F,26,Spain,9.73,wednesday
F,34,Spain,8.18,tuesday
F,29,Spain,10.07,wednesday
F,26,Mexico,7.91,tuesday
F,28,Spain,9.01,thursday
M,32,Colombia,11.37,tuesday
F,26,Mexico,8.79,tuesday
F,27,Spain,9.86,friday
M,29,Colombia,13.07,thursday
F,30,Mexico,13.79,wednesday
F,28,Spain,7.97,wednesday
M,31,Spain,12.79,wednesday
F,34,Colombia,6.58,wednesday
M,26,Peru,14.39,tuesday
M,33,Spain,7.58,thursday
M,18,Colombia,14.63,tuesday
F,27,Mexico,9.0,wednesday
F,39,Spain,9.96,monday
M,31,Mexico,9.21,monday
M,34,Spain,11.49,thursday
F,33,Spain,11.72,tuesday
F,32,Colombia,9.42,wednesday
M,29,Colombia,8.08,wednesday
F,25,Peru,8.75,wednesday
F,34,Mexico,12.73,thursday
F,25,Colombia,12.53,wednesday
F,33,Spain,10.62,tuesday
M,33,Spain,11.12,monday
M,36,Colombia,10.03,tuesday
M,29,Spain,7.11,tuesday
M,32,Colombia,9.34,tuesday
M,28,Colombia,8.9,friday
F,27,Mexico,7.34,friday
F,31,Colombia,5.43,friday
M,28,Peru,9.87,monday
M,29,Peru,14.95,monday
F,32,Mexico,12.62,tuesday
F,38,Mexico,9.51,monday
M,27,Mexico,9.23,friday
F,33,Colombia,7.59,tuesday
M,29,Mexico,11.59,thursday
F,33,Peru,7.96,monday
M,30,Spain,6.85,wednesday
F,26,Mexico,12.17,wednesday
F,31,Colombia,11.99,thursday
M,32,Colombia,9.0,friday
M,31,Mexico,9.14,thursday
F,31,Peru,10.94,wednesday
F,25,Mexico,6.7,friday
M,33,Peru,10.71,tuesday
F,37,Mexico,11.86,tuesday
F,37,Mexico,11.65,friday
F,30,Mexico,10.84,tuesday
M,34,Spain,11.24,monday
M,31,Peru,12.01,thursday
F,33,Peru,8.09,tuesday
M,33,Colombia,13.01,wednesday
F,32,Colombia,8.72,tuesday
M,36,Peru,11.48,tuesday
M,28,Mexico,8.14,tuesday
F,31,Peru,12.16,monday
M,33,Mexico,10.82,tuesday
F,34,Mexico,10.5,friday
F,30,Peru,9.02,wednesday
M,33,Spain,10.61,tuesday
M,30,Mexico,8.94,thursday
F,34,Colombia,9.66,tuesday
M,33,Peru,8.31,monday
M,27,Peru,6.7,tuesday
M,29,Mexico,6.32,thursday
F,32,Peru,12.08,wednesday
F,33,Spain,9.65,wednesday
M,26,Spain,7.42,tuesday
F,29,Colombia,9.6,friday
F,22,Mexico,8.98,friday
M,29,Mexico,7.62,thursday
F,34,Colombia,10.6,wednesday
F,30,Colombia,10.37,thursday
M,25,Colombia,14.13,thursday
M,33,Mexico,9.01,monday
M,31,Colombia,8.93,tuesday
F,34,Mexico,8.35,wednesday
M,22,Spain,14.55,friday
F,32,Peru,11.29,wednesday
F,27,Mexico,10.37,wednesday
F,26,Mexico,9.75,friday
F,36,Colombia,5.13,wednesday
F,29,Colombia,9.78,thursday
F,34,Peru,8.73,friday
F,29,Mexico,15.31,friday
M,28,Colombia,10.8,friday
F,30,Mexico,6.6,wednesday
M,27,Peru,8.19,wednesday
M,25,Mexico,9.78,thursday
M,29,Peru,10.22,tuesday
M,34,Colombia,6.86,wednesday
F,30,Colombia,10.07,monday
F,31,Mexico,7.95,monday
F,33,Spain,8.74,wednesday
F,30,Peru,6.72,thursday
M,28,Spain,9.72,thursday
M,28,Mexico,7.87,monday
M,25,Spain,12.14,tuesday
M,32,Spain,7.53,wednesday
F,29,Peru,13.01,wednesday
F,35,Spain,15.04,wednesday
M,31,Peru,12.09,monday
F,33,Spain,7.96,tuesday
M,29,Spain,8.93,friday
F,29,Spain,9.71,thursday
M,39,Peru,11.62,wednesday
M,32,Spain,6.9,friday
F,31,Mexico,11.17,thursday
M,27,Spain,9.68,wednesday
F,32,Spain,8.63,thursday
M,34,Peru,8.21,monday
F,35,Mexico,10.19,thursday
M,28,Colombia,13.42,wednesday
F,28,Colombia,9.64,tuesday
M,32,Mexico,7.83,wednesday
F,21,Spain,9.56,thursday
F,31,Peru,11.5,monday
F,31,Mexico,8.5,monday
F,29,Colombia,9.24,tuesday
F,22,Spain,8.52,tuesday
M,32,Spain,8.42,monday
M,28,Peru,10.54,wednesday
M,25,Mexico,8.71,monday
M,27,Colombia,12.12,monday
M,32,Spain,7.99,wednesday
F,33,Spain,6.71,monday
M,31,Peru,8.76,wednesday
F,30,Colombia,12.57,thursday
F,28,Peru,12.57,tuesday
F,26,Spain,8.76,thursday
M,32,Colombia,9.64,friday
F,33,Mexico,9.34,thursday
M,27,Spain,12.25,thursday
F,26,Peru,12.84,thursday
F,33,Colombia,10.89,tuesday
M,38,Spain,6.17,wednesday
F,30,Colombia,12.74,thursday
M,33,Colombia,10.12,friday
M,28,Colombia,10.93,thursday
M,29,Mexico,14.73,tuesday
M,29,Spain,9.43,monday
M,32,Peru,10.83,monday
M,30,Spain,10.9,friday
M,30,Spain,10.31,wednesday
M,33,Colombia,12.29,wednesday
M,30,Mexico,9.03,wednesday
F,23,Colombia,13.6,monday
F,31,Spain,9.6,wednesday
M,38,Peru,9.86,thursday
M,25,Peru,10.1,friday
F,27,Spain,8.38,friday
M,29,Spain,9.02,thursday
F,29,Spain,6.13,monday
M,30,Mexico,10.38,thursday
F,27,Spain,12.29,tuesday
M,26,Colombia,9.34,friday
F,26,Colombia,12.7,thursday
M,30,Peru,10.82,tuesday
F,24,Mexico,10.4,tuesday
F,37,Spain,7.82,thursday
M,31,Mexico,12.94,tuesday
M,30,Spain,9.88,wednesday
M,28,Spain,11.85,monday
F,26,Peru,10.67,wednesday
F,25,Peru,9.6,thursday
M,29,Colombia,10.43,monday
M,32,Peru,10.79,monday
F,25,Mexico,10.96,tuesday
M,34,Mexico,11.94,wednesday
F,25,Peru,9.55,tuesday
F,31,Colombia,12.03,monday
M,32,Mexico,7.51,tuesday
M,28,Mexico,6.64,monday
M,26,Peru,5.63,thursday
F,25,Mexico,10.2,tuesday
F,33,Mexico,11.24,tuesday
M,27,Mexico,9.87,thursday
F,32,Peru,9.66,wednesday
F,32,Peru,11.21,tuesday
M,32,Colombia,9.87,wednesday
F,31,Peru,10.6,wednesday
F,34,Colombia,8.6,monday
M,27,Spain,11.7,monday
M,20,Mexico,5.15,wednesday
M,29,Spain,12.6,thursday
M,29,Mexico,11.46,tuesday
F,34,Mexico,9.27,friday
M,29,Peru,10.08,monday
F,30,Colombia,14.21,friday
M,25,Spain,10.65,wednesday
F,29,Peru,8.82,thursday
F,25,Peru,7.81,friday
M,32,Peru,10.88,friday
M,30,Mexico,9.45,thursday
M,27,Mexico,8.98,friday
F,29,Mexico,10.76,wednesday
M,21,Spain,11.08,wednesday
M,33,Spain,11.4,thursday
F,33,Spain,9.93,thursday
F,28,Colombia,8.84,wednesday
M,27,Spain,7.41,friday
M,31,Mexico,9.55,monday
M,31,Peru,8.62,monday
M,26,Spain,12.86,friday
F,27,Colombia,7.72,friday
M,33,Mexico,11.1,friday
F,36,Mexico,7.95,wednesday
M,29,Mexico,9.8,tuesday
M,31,Spain,13.16,monday
M,28,Colombia,11.38,friday
F,35,Mexico,9.69,tuesday
M,23,Spain,7.74,friday
F,33,Colombia,7.69,monday
M,33,Peru,11.1,monday
M,24,Colombia,8.15,friday
M,28,Colombia,8.06,wednesday
F,29,Peru,10.11,monday
F,26,Peru,5.65,friday
F,25,Spain,9.6,thursday
M,26,Mexico,8.58,tuesday
F,31,Colombia,7.41,wednesday
M,32,Peru,9.38,tuesday
F,31,Mexico,10.39,friday
F,22,Spain,9.46,monday
M,32,Colombia,9.79,monday
F,31,Spain,5.9,monday
F,29,Mexico,8.1,tuesday
M,28,Colombia,10.79,wednesday
F,32,Mexico,11.34,friday
M,33,Colombia,11.33,thursday
M,20,Peru,9.08,tuesday
F,28,Colombia,10.69,wednesday
F,31,Peru,7.04,tuesday
M,33,Mexico,11.56,monday
F,31,Spain,8.78,wednesday
M,36,Mexico,9.46,monday
F,31,Spain,10.55,wednesday
M,29,Mexico,11.42,monday
M,29,Colombia,8.93,monday
M,34,Spain,10.49,thursday
F,35,Spain,9.16,friday
M,31,Spain,6.45,tuesday
M,29,Spain,8.01,thursday
F,30,Mexico,8.84,tuesday
M,33,Spain,11.07,monday
M,30,Mexico,7.07,wednesday
M,32,Peru,12.72,friday
M,31,Spain,4.25,thursday
F,26,Mexico,14.66,tuesday
M,28,Spain,11.45,monday
M,32,Spain,11.98,wednesday
M,25,Colombia,7.02,wednesday
M,27,Mexico,11.1,friday
F,35,Mexico,13.0,friday
F,31,Mexico,8.61,tuesday
F,32,Peru,9.64,tuesday
M,30,Spain,10.88,monday
F,30,Mexico,11.91,tuesday
F,30,Spain,13.57,tuesday
F,29,Colombia,13.5,thursday
M,25,Spain,10.17,friday
M,29,Spain,8.01,monday
M,22,Mexico,11.17,wednesday
F,30,Mexico,11.54,friday
M,32,Colombia,11.98,thursday
M,28,Peru,8.71,thursday
F,28,Colombia,11.1,monday
M,32,Colombia,7.14,friday
F,32,Colombia,9.15,wednesday
F,30,Mexico,11.06,wednesday
M,25,Spain,9.18,friday
M,26,Mexico,10.1,tuesday
F,28,Peru,8.97,thursday
F,25,Mexico,10.25,monday
F,29,Colombia,7.85,monday
F,19,Peru,13.54,monday
F,26,Peru,9.65,thursday
M,36,Mexico,8.95,thursday
M,34,Mexico,14.0,tuesday
M,32,Spain,11.69,friday
M,25,Colombia,12.73,wednesday
F,30,Spain,11.28,tuesday
F,26,Spain,7.17,thursday
M,32,Mexico,8.69,wednesday
F,26,Peru,12.24,tuesday
F,30,Mexico,10.79,tuesday
F,32,Spain,11.87,monday
F,22,Spain,11.73,monday
F,22,Peru,9.69,wednesday
F,28,Peru,10.41,wednesday
F,27,Peru,11.66,thursday
M,32,Colombia,10.55,monday
F,22,Peru,8.02,wednesday
F,28,Colombia,12.99,thursday
M,33,Colombia,8.03,wednesday
F,33,Peru,9.85,monday
M,32,Spain,13.03,thursday
F,28,Colombia,7.39,monday
M,30,Peru,12.4,wednesday
F,30,Spain,8.76,tuesday
F,29,Colombia,9.56,friday
F,27,Spain,13.68,tuesday
F,27,Colombia,9.29,wednesday
M,38,Spain,10.38,thursday
M,30,Mexico,11.67,tuesday
F,29,Spain,8.71,tuesday
F,33,Colombia,10.69,monday
M,30,Spain,9.72,tuesday
M,35,Spain,12.54,friday
F,35,Spain,9.67,monday
M,32,Spain,13.47,wednesday
F,18,Colombia,7.06,thursday
F,25,Spain,9.99,tuesday
M,32,Colombia,12.33,monday
M,30,Colombia,8.33,tuesday
M,26,Peru,10.55,tuesday
M,29,Mexico,12.29,thursday
F,32,Mexico,12.18,wednesday
F,24,Mexico,9.14,monday
M,25,Spain,10.69,friday
M,30,Colombia,9.0,wednesday
F,32,Colombia,8.32,wednesday
M,28,Colombia,12.37,thursday
F,30,Spain,8.08,thursday
M,32,Colombia,8.72,tuesday
M,32,Mexico,6.81,wednesday
F,28,Colombia,8.92,friday
M,30,Peru,10.24,wednesday
F,29,Colombia,9.28,thursday
F,35,Peru,6.95,tuesday
F,45,Peru,7.06,thursday
M,25,Spain,7.39,friday
M,30,Peru,10.22,wednesday
M,33,Peru,7.13,monday
M,34,Colombia,7.79,monday
M,36,Spain,12.12,thursday
M,35,Mexico,9.07,thursday
F,28,Peru,10.09,friday
M,30,Peru,12.73,monday
F,29,Spain,11.79,wednesday
M,30,Colombia,10.42,wednesday
M,33,Peru,9.49,friday
M,29,Spain,10.26,wednesday
M,25,Colombia,9.22,friday
M,32,Peru,11.22,monday
F,29,Colombia,10.44,thursday
F,24,Colombia,10.65,tuesday
M,27,Spain,12.22,friday
M,29,Colombia,13.31,monday
M,30,Peru,12.15,tuesday
F,33,Peru,9.61,wednesday
M,33,Mexico,9.04,tuesday
F,32,Colombia,12.7,tuesday
F,33,Mexico,13.65,monday
M,29,Spain,9.98,monday
F,36,Colombia,6.5,tuesday
M,32,Colombia,11.61,wednesday
F,31,Mexico,9.2,monday
F,32,Colombia,10.41,friday
F,34,Peru,9.24,thursday
F,31,Spain,9.58,tuesday
F,34,Mexico,9.65,monday
F,27,Colombia,7.53,friday
F,22,Colombia,7.05,monday
M,26,Peru,12.01,tuesday
M,26,Peru,11.12,thursday
F,28,Mexico,8.87,monday
F,32,Spain,9.45,wednesday
M,28,Mexico,8.56,wednesday
M,29,Mexico,7.81,friday
M,29,Peru,11.85,monday
M,25,Spain,7.48,monday
M,28,Mexico,9.35,monday
F,29,Spain,14.05,tuesday
M,32,Peru,8.18,monday
F,32,Peru,12.24,wednesday
M,32,Mexico,9.39,wednesday
F,34,Spain,11.04,monday
F,34,Colombia,6.04,wednesday
M,32,Spain,11.95,thursday
F,25,Colombia,12.1,wednesday
M,30,Peru,8.86,friday
F,34,Mexico,8.77,wednesday
M,25,Mexico,13.44,tuesday
M,31,Mexico,11.71,thursday
F,27,Mexico,7.77,thursday
F,30,Spain,8.05,monday
F,25,Peru,11.14,friday
F,31,Mexico,7.85,thursday
F,37,Colombia,7.94,thursday
F,31,Spain,9.94,wednesday
M,34,Spain,10.79,wednesday
M,31,Peru,13.91,wednesday
F,32,Mexico,14.12,wednesday
M,32,Spain,7.51,thursday
M,30,Peru,10.41,tuesday
F,29,Peru,15.4,wednesday
M,24,Peru,11.28,thursday
M,29,Colombia,10.36,wednesday
M,29,Colombia,10.5,thursday
M,31,Spain,10.01,tuesday
F,35,Spain,8.36,wednesday
M,31,Spain,9.15,thursday
F,34,Colombia,6.1,tuesday
M,29,Colombia,13.23,monday
F,31,Colombia,13.05,tuesday
F,29,Mexico,12.71,wednesday
F,26,Mexico,8.01,monday
M,28,Mexico,14.15,friday
F,30,Spain,12.96,monday
F,25,Colombia,12.56,tuesday
M,35,Mexico,11.36,wednesday
M,32,Colombia,8.34,monday
F,31,Spain,8.2,monday
M,27,Mexico,11.32,friday
F,37,Colombia,12.2,wednesday
F,31,Peru,11.52,thursday
M,40,Mexico,8.23,wednesday
M,28,Mexico,10.23,thursday
F,22,Colombia,10.85,friday
F,31,Spain,5.73,wednesday
F,31,Spain,11.46,monday
F,27,Peru,7.74,tuesday
M,32,Colombia,5.34,tuesday
F,24,Mexico,7.66,thursday
F,24,Spain,9.55,friday
F,28,Spain,14.49,monday
F,29,Spain,6.76,wednesday
M,26,Spain,9.16,monday
F,31,Spain,6.31,monday
M,25,Peru,10.2,wednesday
F,34,Spain,10.7,monday
F,28,Colombia,9.26,wednesday
F,27,Peru,11.93,monday
F,28,Colombia,11.19,wednesday
M,33,Colombia,9.16,monday
M,26,Mexico,7.85,friday
M,31,Peru,10.47,thursday
M,31,Colombia,5.62,tuesday
F,39,Colombia,13.8,tuesday
M,31,Spain,8.03,wednesday
M,28,Spain,6.54,monday
M,27,Peru,7.43,wednesday
M,37,Spain,5.53,tuesday
F,32,Mexico,10.93,wednesday
F,34,Peru,11.43,tuesday
M,33,Mexico,14.39,friday
F,35,Colombia,6.61,monday
F,27,Mexico,8.65,monday
F,22,Peru,7.7,wednesday
M,19,Mexico,10.77,thursday
F,40,Peru,10.15,thursday
M,25,Peru,10.5,friday
M,30,Mexico,10.85,wednesday
M,31,Spain,8.75,thursday
M,25,Peru,9.54,wednesday
M,31,Spain,9.65,monday
M,39,Peru,12.21,thursday
F,35,Spain,10.78,tuesday
M,36,Colombia,11.02,monday
M,29,Colombia,12.11,monday
F,33,Peru,8.88,monday
F,33,Spain,6.29,monday
F,32,Mexico,10.29,thursday
M,24,Colombia,7.49,monday
M,34,Spain,8.74,friday
M,29,Spain,11.89,thursday
F,26,Spain,9.06,thursday
M,27,Mexico,13.31,tuesday
F,28,Mexico,11.08,thursday
F,35,Spain,10.53,tuesday
M,29,Mexico,9.3,tuesday
M,33,Peru,9.74,thursday
M,29,Peru,11.7,friday
M,34,Peru,6.73,monday
M,28,Colombia,7.93,thursday
F,35,Spain,11.21,thursday
M,30,Mexico,9.09,tuesday
F,29,Mexico,8.14,monday
M,29,Colombia,9.58,monday
F,33,Spain,10.54,thursday
F,27,Colombia,12.89,tuesday
F,32,Peru,11.8,thursday
M,29,Spain,10.93,wednesday
M,31,Colombia,9.34,friday
F,34,Colombia,9.73,tuesday
F,24,Mexico,8.47,friday
F,29,Peru,13.43,friday
F,34,Peru,10.72,wednesday
F,34,Colombia,6.77,thursday
F,33,Mexico,12.22,thursday
M,35,Colombia,12.11,friday
M,31,Spain,10.29,tuesday
M,25,Colombia,10.92,wednesday
M,27,Colombia,8.47,wednesday
M,28,Peru,8.98,monday
F,31,Peru,7.52,monday
M,32,Colombia,9.21,tuesday
M,24,Spain,11.38,friday
F,32,Spain,9.6,friday
F,33,Mexico,8.1,friday
F,31,Mexico,10.35,tuesday
F,30,Mexico,10.42,monday
M,32,Mexico,8.72,tuesday
M,29,Spain,10.85,wednesday
F,33,Peru,8.82,tuesday
M,32,Mexico,11.28,wednesday
F,31,Mexico,9.92,tuesday
M,28,Peru,8.75,friday
M,38,Spain,9.42,monday
F,30,Peru,10.92,tuesday
M,27,Colombia,10.44,friday
M,28,Peru,11.24,monday
F,32,Mexico,7.05,tuesday
M,34,Spain,10.59,wednesday
M,29,Peru,10.63,wednesday
F,31,Colombia,10.37,thursday
F,30,Colombia,8.08,wednesday
M,30,Colombia,11.64,thursday
F,27,Spain,9.69,wednesday
M,30,Mexico,8.82,thursday
M,25,Colombia,8.21,friday
F,30,Peru,8.37,wednesday
F,37,Peru,10.97,monday
M,30,Peru,12.31,friday
M,30,Spain,9.7,wednesday
M,29,Colombia,12.9,thursday
F,27,Mexico,9.15,wednesday
M,32,Spain,9.73,thursday
F,28,Peru,9.0,tuesday
M,28,Spain,8.4,friday
F,23,Spain,11.0,friday
M,35,Mexico,7.1,tuesday
M,31,Colombia,9.69,friday
M,28,Mexico,9.21,wednesday
F,37,Colombia,12.01,thursday
F,29,Colombia,10.07,monday
F,32,Colombia,12.16,thursday
M,27,Spain,10.29,monday
M,30,Colombia,7.77,friday
F,27,Spain,6.07,monday
M,29,Colombia,11.23,friday
M,31,Colombia,11.23,wednesday
M,33,Mexico,10.37,friday
F,25,Mexico,9.84,thursday
F,26,Mexico,9.19,wednesday
F,32,Mexico,13.52,monday
M,29,Mexico,5.98,monday
F,25,Spain,8.38,wednesday
F,34,Peru,8.09,monday
F,36,Mexico,13.65,tuesday
F,38,Mexico,6.49,tuesday
F,26,Peru,13.12,friday
F,25,Colombia,15.21,monday
F,25,Mexico,8.68,monday
F,34,Peru,10.94,monday
F,30,Peru,10.88,wednesday
F,29,Spain,6.95,friday
M,28,Colombia,11.27,tuesday
M,34,Peru,11.25,monday
F,25,Colombia,11.67,thursday
M,35,Peru,7.6,thursday
F,31,Mexico,8.45,monday
M,33,Peru,8.4,tuesday
M,19,Colombia,7.68,wednesday
F,35,Peru,9.1,monday
M,31,Colombia,9.97,wednesday
F,24,Spain,11.88,tuesday
F,27,Spain,5.87,friday
F,34,Peru,6.0,friday
F,29,Spain,10.99,thursday
F,30,Spain,9.89,monday
M,33,Spain,11.05,monday
F,29,Spain,10.71,thursday
F,34,Peru,9.0,monday
F,27,Mexico,9.72,monday
F,31,Mexico,11.86,monday
M,30,Colombia,9.59,wednesday
M,30,Colombia,12.95,thursday
M,27,Mexico,14.6,monday
M,32,Peru,8.97,friday
M,30,Spain,9.26,friday
F,31,Peru,12.47,thursday
F,28,Colombia,14.45,thursday
M,26,Colombia,10.17,friday
F,32,Spain,9.38,thursday
F,30,Colombia,8.22,thursday
M,27,Mexico,7.39,friday
M,34,Peru,8.25,thursday
M,33,Peru,7.56,thursday
M,21,Colombia,7.12,wednesday
F,29,Spain,9.93,monday
F,33,Colombia,8.66,thursday
M,32,Colombia,11.0,monday
F,25,Spain,9.35,friday
M,35,Peru,12.31,wednesday
M,29,Peru,9.45,thursday
F,36,Colombia,9.4,tuesday
M,31,Spain,10.12,thursday
M,33,Spain,10.09,friday
M,26,Peru,9.53,monday
M,34,Spain,10.01,friday
F,32,Mexico,9.56,monday
M,29,Mexico,9.04,monday
F,29,Mexico,10.24,wednesday
F,30,Mexico,11.72,tuesday
M,29,Peru,9.43,monday
F,23,Spain,8.21,tuesday
F,25,Colombia,9.27,monday
M,28,Peru,8.01,tuesday
F,33,Mexico,10.33,friday
F,32,Spain,10.09,monday
M,34,Spain,9.28,thursday
F,32,Spain,14.5,monday
F,24,Peru,12.04,tuesday
M,32,Spain,8.15,wednesday
M,25,Mexico,8.0,tuesday
F,27,Mexico,9.04,thursday
M,20,Colombia,13.97,thursday
M,27,Mexico,8.88,friday
F,30,Mexico,9.84,monday
M,30,Mexico,9.07,tuesday
F,32,Colombia,6.08,thursday
F,25,Peru,10.78,tuesday
M,32,Colombia,10.72,wednesday
M,25,Spain,11.46,wednesday
F,35,Peru,10.9,friday
F,33,Peru,12.05,tuesday
F,28,Peru,11.73,monday
M,28,Spain,12.04,wednesday
F,26,Peru,11.47,monday
M,24,Spain,9.41,wednesday
M,25,Colombia,10.82,wednesday
F,31,Colombia,12.95,monday
F,27,Colombia,9.87,monday
M,32,Peru,10.75,friday
